Booking_ID,Booking_Date,Travel_Date,Lead_Time,Category,Travel_Type,Customer_Type,City_From,City_To,Booking_Channel,Payment_Mode,Base_Price,Discount_%,Cancellation_Status,Refund_%,Rating,Repeat_Customer,Booking_Hour,Festival_Season
BKG09593,04-12-2025,22-01-2026,49,Flight,International,Business,Delhi,Bangkok,Website,Debit Card,15312.6,15,0,0,3,Yes,18,Normal
BKG09594,12-03-2024,18-05-2024,67,Train,International,Family,Hyderabad,London,App,NetBanking,5619.6,20,0,0,3,Yes,20,Normal
BKG09595,14-12-2025,24-12-2025,10,Flight,Domestic,Solo,Mumbai,Bangalore,App,Wallet,10301,5,0,0,5,Yes,14,Normal
BKG09596,05-06-2025,29-08-2025,85,Flight,Domestic,Solo,Mumbai,Delhi,App,Debit Card,7301,20,0,0,1,Yes,9,Normal
BKG09597,20-05-2025,12-08-2025,84,Holiday Package,Domestic,Family,Bangalore,Hyderabad,App,Debit Card,44086,20,0,0,5,No,16,Normal
BKG09598,20-03-2024,24-03-2024,4,Flight,Domestic,Family,Delhi,Chennai,Website,Credit Card,3012,15,0,0,2,Yes,17,Normal
BKG09599,15-04-2024,12-06-2024,58,Holiday Package,International,Couple,Mumbai,Dubai,App,Wallet,92068.2,5,0,0,3,Yes,0,Normal
BKG09600,03-02-2025,07-02-2025,4,Hotel,Domestic,Solo,Mumbai,Chennai,Website,Debit Card,24126,5,0,0,2,Yes,13,Diwali
BKG09601,09-07-2025,15-07-2025,6,Flight,International,Solo,Mumbai,London,App,Credit Card,18860.4,10,0,0,5,No,12,Summer
BKG09602,12-09-2024,27-09-2024,15,Hotel,Domestic,Family,Hyderabad,Hyderabad,Website,Debit Card,22197,5,0,0,4,No,0,Normal
BKG09603,24-01-2025,23-04-2025,89,Hotel,International,Business,Chennai,London,App,Credit Card,17386.2,0,0,0,1,Yes,9,Christmas
BKG09604,11-11-2025,18-12-2025,37,Hotel,International,Business,Mumbai,Dubai,App,Debit Card,26623.8,15,0,0,5,Yes,17,Christmas
BKG09605,30-09-2024,07-10-2024,7,Holiday Package,Domestic,Solo,Delhi,Hyderabad,Website,Wallet,43312,10,0,0,2,No,10,Normal
BKG09606,10-02-2024,17-04-2024,67,Flight,Domestic,Family,Chennai,Mumbai,App,Wallet,6731,15,0,0,4,Yes,23,Summer
BKG09607,26-11-2025,20-01-2026,55,Train,International,Family,Chennai,Singapore,Website,UPI,2277,10,1,80,2,No,1,Normal
BKG09608,22-11-2024,13-01-2025,52,Hotel,Domestic,Solo,Chennai,Hyderabad,Website,Wallet,12567,5,0,0,2,No,13,Normal
BKG09609,10-07-2025,26-07-2025,16,Holiday Package,International,Solo,Delhi,Dubai,App,Debit Card,44839.8,15,0,0,5,Yes,18,Normal
BKG09610,22-05-2025,09-08-2025,79,Train,Domestic,Family,Chennai,Hyderabad,Website,NetBanking,1934,0,0,0,5,Yes,18,Normal
BKG09611,08-01-2024,27-01-2024,19,Flight,Domestic,Business,Delhi,Delhi,App,Debit Card,8882,10,0,0,2,Yes,20,Normal
BKG09612,25-04-2024,11-05-2024,16,Flight,Domestic,Solo,Hyderabad,Goa,App,NetBanking,8798,20,0,0,5,No,15,Normal
BKG09613,23-06-2024,28-08-2024,66,Flight,International,Business,Delhi,Singapore,Website,NetBanking,11728.8,10,1,80,2,Yes,3,Normal
BKG09614,20-10-2025,09-01-2026,81,Holiday Package,International,Business,Chennai,Dubai,Website,Debit Card,123787.8,0,0,0,1,No,20,Diwali
BKG09615,21-10-2025,08-01-2026,79,Flight,Domestic,Solo,Delhi,Delhi,App,Credit Card,5372,15,1,80,4,Yes,20,Normal
BKG09616,22-11-2025,08-12-2025,16,Holiday Package,Domestic,Couple,Bangalore,Bangalore,App,NetBanking,18691,20,1,80,2,No,22,Summer
BKG09617,24-05-2025,28-05-2025,4,Flight,International,Couple,Hyderabad,Singapore,Website,Wallet,19170,15,0,0,2,Yes,10,Normal
BKG09618,13-10-2024,21-12-2024,69,Flight,Domestic,Solo,Chennai,Jaipur,Website,UPI,3364,5,1,80,2,Yes,15,Normal
BKG09619,07-10-2024,02-11-2024,26,Hotel,International,Couple,Delhi,London,Website,UPI,40726.8,5,0,0,1,No,16,Christmas
BKG09620,28-12-2024,02-02-2025,36,Flight,International,Solo,Bangalore,Dubai,Website,NetBanking,8553.6,10,0,0,1,Yes,16,Summer
BKG09621,03-04-2025,22-04-2025,19,Flight,Domestic,Family,Hyderabad,Mumbai,Website,Debit Card,5144,5,0,0,1,Yes,14,Normal
BKG09622,01-07-2025,02-08-2025,32,Holiday Package,Domestic,Couple,Hyderabad,Delhi,Website,Wallet,20440,5,0,0,1,No,17,Normal
BKG09623,28-03-2025,01-04-2025,4,Holiday Package,International,Business,Hyderabad,Dubai,Website,Debit Card,140967,5,0,0,1,No,19,Summer
BKG09624,14-08-2024,21-08-2024,7,Train,Domestic,Solo,Bangalore,Goa,App,Wallet,3978,0,0,0,5,Yes,4,Normal
BKG09625,29-01-2024,15-04-2024,77,Hotel,International,Solo,Bangalore,Bangkok,Website,Debit Card,19688.4,10,0,0,5,Yes,4,Normal
BKG09626,25-11-2024,22-01-2025,58,Holiday Package,Domestic,Family,Chennai,Mumbai,App,NetBanking,54440,15,0,0,2,Yes,21,Normal
BKG09627,26-06-2025,11-07-2025,15,Flight,Domestic,Business,Bangalore,Bangalore,App,NetBanking,14394,15,0,0,2,No,12,Normal
BKG09628,13-02-2024,10-03-2024,26,Holiday Package,International,Business,Delhi,London,Website,Debit Card,98454.6,5,1,80,4,No,16,Christmas
BKG09629,19-06-2024,06-09-2024,79,Flight,International,Business,Hyderabad,Dubai,Website,NetBanking,6111,20,0,0,4,Yes,18,Normal
BKG09630,17-11-2024,05-01-2025,49,Hotel,Domestic,Family,Delhi,Delhi,App,Credit Card,7958,15,0,0,4,No,16,Diwali
BKG09631,02-12-2025,21-01-2026,50,Hotel,Domestic,Couple,Hyderabad,Hyderabad,App,Debit Card,5406,20,0,0,3,No,22,Normal
BKG09632,03-01-2025,20-03-2025,76,Hotel,Domestic,Couple,Hyderabad,Delhi,Website,Debit Card,14512,10,0,0,3,No,0,Christmas
BKG09633,24-06-2024,11-09-2024,79,Hotel,Domestic,Family,Hyderabad,Chennai,Website,NetBanking,11338,0,0,0,2,No,11,Normal
BKG09634,26-03-2025,08-04-2025,13,Holiday Package,Domestic,Business,Chennai,Mumbai,App,Credit Card,67395,15,0,0,1,No,23,Normal
BKG09635,29-11-2025,12-01-2026,44,Flight,International,Couple,Bangalore,Singapore,Website,Wallet,24078.6,15,0,0,3,No,21,Diwali
BKG09636,16-12-2024,05-01-2025,20,Holiday Package,International,Solo,Delhi,Bangkok,Website,UPI,112397.4,10,0,0,3,No,19,Normal
BKG09637,22-05-2025,20-06-2025,29,Holiday Package,Domestic,Business,Mumbai,Bangalore,App,Debit Card,74640,0,1,80,5,No,9,Normal
BKG09638,15-08-2025,09-11-2025,86,Train,Domestic,Solo,Mumbai,Delhi,App,NetBanking,4822,5,0,0,2,Yes,17,Normal
BKG09639,13-09-2025,05-10-2025,22,Hotel,International,Business,Hyderabad,Dubai,App,Wallet,24165,20,0,0,2,Yes,13,Normal
BKG09640,20-04-2025,28-06-2025,69,Hotel,Domestic,Family,Mumbai,Bangalore,Website,Debit Card,15027,10,0,0,5,No,6,Normal
BKG09641,18-03-2024,30-04-2024,43,Flight,International,Business,Bangalore,London,App,Credit Card,22793.4,5,0,0,4,Yes,0,Normal
BKG09642,12-07-2024,29-07-2024,17,Holiday Package,International,Solo,Chennai,Singapore,App,NetBanking,93270.6,5,0,0,3,No,1,Normal
BKG09643,09-04-2025,26-06-2025,78,Hotel,Domestic,Family,Delhi,Hyderabad,Website,Wallet,13985,10,0,0,4,No,20,Normal
BKG09644,22-11-2024,12-01-2025,51,Holiday Package,Domestic,Business,Mumbai,Delhi,App,UPI,70703,0,0,0,1,No,12,Summer
BKG09645,04-05-2024,24-06-2024,51,Train,Domestic,Family,Bangalore,Goa,App,Wallet,4404,5,0,0,1,No,10,Normal
BKG09646,10-08-2025,02-09-2025,23,Flight,Domestic,Family,Bangalore,Mumbai,App,Debit Card,7213,20,0,0,2,Yes,15,Normal
BKG09647,31-10-2025,03-11-2025,3,Hotel,Domestic,Solo,Hyderabad,Goa,App,Credit Card,21574,10,0,0,1,Yes,19,Normal
BKG09648,20-03-2024,29-05-2024,70,Hotel,Domestic,Family,Hyderabad,Delhi,Website,Debit Card,5025,10,0,0,5,No,22,Normal
BKG09649,09-03-2025,01-04-2025,23,Train,International,Family,Delhi,Bangkok,App,Wallet,4663.8,15,0,0,2,Yes,1,Normal
BKG09650,10-02-2024,13-04-2024,63,Train,International,Family,Bangalore,Singapore,App,Credit Card,3013.2,15,0,0,3,No,8,Normal
BKG09651,31-05-2025,30-06-2025,30,Hotel,International,Couple,Hyderabad,Singapore,App,Wallet,5880.6,10,0,0,4,No,4,Normal
BKG09652,26-11-2024,28-01-2025,63,Holiday Package,Domestic,Solo,Chennai,Hyderabad,Website,Wallet,16636,10,0,0,1,Yes,9,Normal
BKG09653,04-05-2025,27-07-2025,84,Holiday Package,International,Couple,Hyderabad,Dubai,App,UPI,91765.8,10,0,0,4,Yes,21,Diwali
BKG09654,24-11-2024,21-02-2025,89,Holiday Package,International,Business,Delhi,Bangkok,App,NetBanking,96048,5,0,0,2,Yes,15,Normal
BKG09655,28-05-2024,29-06-2024,32,Flight,International,Family,Delhi,Bangkok,App,UPI,13134.6,0,0,0,2,Yes,11,Normal
BKG09656,20-03-2025,13-05-2025,54,Flight,International,Family,Delhi,Singapore,Website,Debit Card,7882.2,15,0,0,2,No,16,Normal
BKG09657,25-02-2024,10-05-2024,75,Hotel,Domestic,Family,Hyderabad,Jaipur,Website,Credit Card,3704,20,1,80,1,No,2,Normal
BKG09658,09-12-2025,28-12-2025,19,Hotel,Domestic,Couple,Hyderabad,Bangalore,App,Debit Card,8907,5,0,0,4,Yes,12,Normal
BKG09659,07-09-2025,02-10-2025,25,Flight,International,Solo,Mumbai,Singapore,App,Debit Card,11759.4,20,0,0,2,Yes,3,Normal
BKG09660,31-07-2024,20-10-2024,81,Flight,Domestic,Business,Hyderabad,Hyderabad,Website,UPI,11492,15,1,80,5,Yes,5,Normal
BKG09661,03-08-2024,30-09-2024,58,Holiday Package,Domestic,Business,Bangalore,Goa,App,Debit Card,67517,20,0,0,1,No,11,Normal
BKG09662,02-07-2025,27-09-2025,87,Holiday Package,Domestic,Business,Chennai,Goa,Website,UPI,17204,15,0,0,1,No,0,Normal
BKG09663,11-03-2025,26-05-2025,76,Flight,International,Solo,Delhi,London,App,NetBanking,10146.6,20,0,0,4,No,2,Normal
BKG09664,09-01-2024,19-02-2024,41,Train,International,Solo,Bangalore,Dubai,App,NetBanking,4798.8,15,0,0,5,Yes,15,Summer
BKG09665,24-01-2025,24-04-2025,90,Hotel,International,Couple,Mumbai,Singapore,Website,UPI,10675.8,0,0,0,3,No,11,Normal
BKG09666,04-10-2024,03-12-2024,60,Flight,Domestic,Couple,Bangalore,Jaipur,App,Credit Card,12219,15,0,0,2,No,15,Normal
BKG09667,19-10-2024,29-11-2024,41,Train,Domestic,Business,Chennai,Hyderabad,Website,UPI,1209,0,0,0,3,Yes,0,Normal
BKG09668,08-06-2024,30-07-2024,52,Holiday Package,International,Business,Delhi,Bangkok,Website,NetBanking,102072.6,0,0,0,4,No,1,Diwali
BKG09669,03-11-2024,25-12-2024,52,Train,International,Family,Hyderabad,London,Website,Debit Card,2538,20,0,0,2,Yes,10,Normal
BKG09670,07-04-2025,17-04-2025,10,Flight,International,Business,Mumbai,Dubai,App,Wallet,23337,15,0,0,4,Yes,7,Normal
BKG09671,04-05-2024,07-07-2024,64,Hotel,Domestic,Business,Hyderabad,Mumbai,App,Wallet,3312,10,0,0,5,Yes,15,Normal
BKG09672,29-11-2025,17-12-2025,18,Train,International,Business,Hyderabad,London,Website,Credit Card,4177.8,10,0,0,5,No,12,Diwali
BKG09673,07-02-2024,22-04-2024,75,Hotel,International,Solo,Delhi,Bangkok,Website,Credit Card,15924.6,10,0,0,1,No,6,Diwali
BKG09674,07-01-2025,09-03-2025,61,Train,International,Family,Hyderabad,Bangkok,Website,NetBanking,8890.2,20,0,0,5,No,12,Normal
BKG09675,18-04-2025,28-04-2025,10,Holiday Package,International,Solo,Chennai,Singapore,App,Credit Card,99457.2,15,0,0,2,No,1,Normal
BKG09676,17-08-2025,24-08-2025,7,Holiday Package,International,Business,Mumbai,London,Website,Credit Card,99604.8,0,0,0,3,No,0,Normal
BKG09677,24-09-2024,26-11-2024,63,Flight,Domestic,Couple,Delhi,Bangalore,App,Debit Card,7279,15,1,80,1,Yes,23,Normal
BKG09678,18-03-2025,30-04-2025,43,Flight,Domestic,Family,Mumbai,Bangalore,App,Credit Card,4509,15,0,0,3,Yes,6,Normal
BKG09679,26-02-2025,04-04-2025,37,Train,Domestic,Couple,Delhi,Jaipur,Website,UPI,3240,15,0,0,1,No,5,Summer
BKG09680,30-03-2025,09-05-2025,40,Train,International,Solo,Hyderabad,Dubai,Website,UPI,3214.8,20,0,0,3,Yes,19,Normal
BKG09681,26-04-2024,24-07-2024,89,Train,International,Family,Mumbai,Dubai,App,Credit Card,5148,15,0,0,1,Yes,8,Normal
BKG09682,30-06-2024,10-08-2024,41,Flight,International,Solo,Hyderabad,Singapore,App,Debit Card,17704.8,10,0,0,3,Yes,8,Diwali
BKG09683,30-10-2024,02-12-2024,33,Flight,International,Solo,Chennai,London,Website,UPI,20449.8,20,0,0,2,Yes,13,Normal
BKG09684,09-05-2024,04-08-2024,87,Hotel,International,Solo,Hyderabad,Dubai,Website,Wallet,19900.8,15,1,80,5,No,6,Normal
BKG09685,11-06-2025,07-09-2025,88,Train,International,Family,Bangalore,London,App,UPI,4734,5,0,0,1,Yes,8,Summer
BKG09686,12-09-2024,06-10-2024,24,Flight,International,Solo,Chennai,London,Website,Wallet,22622.4,10,0,0,4,Yes,7,Summer
BKG09687,19-12-2025,23-02-2026,66,Train,Domestic,Couple,Delhi,Jaipur,Website,Wallet,1456,20,0,0,3,No,3,Normal
BKG09688,05-05-2025,22-06-2025,48,Flight,International,Business,Mumbai,London,Website,Wallet,26020.8,10,0,0,2,No,19,Normal
BKG09689,05-11-2025,09-01-2026,65,Train,Domestic,Couple,Hyderabad,Hyderabad,App,NetBanking,4282,15,0,0,1,No,2,Diwali
BKG09690,14-02-2024,15-02-2024,1,Train,Domestic,Business,Hyderabad,Delhi,App,Credit Card,2396,10,1,80,4,No,7,Diwali
BKG09691,31-12-2025,23-02-2026,54,Flight,International,Couple,Mumbai,Bangkok,App,Debit Card,6836.4,20,1,80,4,Yes,11,Normal
BKG09692,16-07-2024,25-07-2024,9,Hotel,Domestic,Family,Chennai,Delhi,Website,Wallet,17320,15,0,0,2,No,19,Diwali
BKG09693,01-03-2024,29-05-2024,89,Hotel,Domestic,Couple,Chennai,Jaipur,App,Credit Card,13294,10,0,0,5,Yes,3,Normal
BKG09694,13-05-2025,04-07-2025,52,Hotel,Domestic,Solo,Mumbai,Mumbai,App,Credit Card,13435,10,1,80,2,Yes,23,Normal
BKG09695,20-01-2024,11-04-2024,82,Holiday Package,Domestic,Family,Delhi,Goa,App,Debit Card,60118,10,0,0,5,No,14,Normal
BKG09696,19-09-2024,15-12-2024,87,Holiday Package,International,Couple,Hyderabad,Bangkok,Website,Wallet,80107.2,0,0,0,3,Yes,13,Normal
BKG09697,20-10-2024,15-01-2025,87,Flight,International,Solo,Delhi,Singapore,Website,NetBanking,13519.8,20,0,0,3,Yes,10,Normal
BKG09698,27-02-2024,09-05-2024,72,Flight,Domestic,Solo,Delhi,Jaipur,App,UPI,12758,15,0,0,2,No,17,Normal
BKG09699,21-09-2025,11-10-2025,20,Hotel,Domestic,Family,Hyderabad,Hyderabad,Website,Debit Card,16947,10,0,0,4,Yes,1,Normal
BKG09700,19-05-2025,13-06-2025,25,Hotel,Domestic,Solo,Delhi,Goa,Website,Debit Card,5658,10,1,80,2,No,1,Normal
BKG09701,22-10-2024,22-11-2024,31,Hotel,Domestic,Business,Mumbai,Delhi,App,Wallet,23542,5,0,0,3,Yes,0,Normal
BKG09702,29-09-2025,17-11-2025,49,Holiday Package,Domestic,Business,Hyderabad,Goa,Website,Debit Card,39664,15,0,0,1,No,19,Normal
BKG09703,07-03-2025,28-04-2025,52,Hotel,International,Solo,Bangalore,London,App,NetBanking,4640.4,15,0,0,4,No,18,Normal
BKG09704,17-12-2024,19-01-2025,33,Hotel,Domestic,Business,Chennai,Mumbai,Website,NetBanking,22719,5,1,80,3,No,1,Normal
BKG09705,09-12-2025,03-03-2026,84,Train,Domestic,Business,Hyderabad,Hyderabad,App,NetBanking,2716,5,0,0,3,Yes,20,Normal
BKG09706,01-12-2024,25-01-2025,55,Flight,International,Solo,Mumbai,Singapore,App,Wallet,17915.4,20,0,0,5,No,10,Diwali
BKG09707,30-06-2025,11-09-2025,73,Hotel,International,Solo,Delhi,Singapore,App,Debit Card,12736.8,15,0,0,5,Yes,18,Christmas
BKG09708,22-06-2024,08-08-2024,47,Train,Domestic,Couple,Bangalore,Jaipur,App,NetBanking,1260,0,0,0,1,Yes,2,Normal
BKG09709,10-11-2024,22-12-2024,42,Holiday Package,International,Solo,Delhi,Singapore,Website,NetBanking,133761.6,5,0,0,3,No,11,Normal
BKG09710,12-11-2025,14-11-2025,2,Flight,Domestic,Business,Mumbai,Chennai,App,Credit Card,7353,15,0,0,4,Yes,19,Diwali
BKG09711,14-06-2025,05-07-2025,21,Train,Domestic,Solo,Bangalore,Goa,App,NetBanking,4364,5,0,0,3,No,22,Normal
BKG09712,15-03-2024,24-03-2024,9,Hotel,International,Family,Bangalore,Singapore,App,Debit Card,26218.8,20,1,80,3,Yes,8,Christmas
BKG09713,22-03-2024,18-04-2024,27,Hotel,International,Solo,Mumbai,Dubai,Website,Credit Card,13453.2,15,0,0,4,Yes,16,Summer
BKG09714,19-09-2025,30-11-2025,72,Train,International,Solo,Hyderabad,Dubai,App,UPI,4327.2,15,0,0,1,No,19,Normal
BKG09715,09-02-2024,24-02-2024,15,Hotel,International,Family,Hyderabad,London,Website,Debit Card,10922.4,0,0,0,4,No,7,Normal
BKG09716,03-10-2024,18-12-2024,76,Flight,Domestic,Family,Mumbai,Bangalore,App,Credit Card,11582,5,0,0,2,No,15,Normal
BKG09717,27-08-2024,30-09-2024,34,Holiday Package,International,Couple,Hyderabad,London,App,Debit Card,64447.2,10,0,0,2,No,8,Christmas
BKG09718,04-03-2025,29-03-2025,25,Flight,Domestic,Couple,Hyderabad,Goa,Website,Credit Card,8658,0,0,0,1,No,16,Normal
BKG09719,27-03-2024,14-05-2024,48,Hotel,International,Business,Mumbai,Dubai,App,Wallet,29363.4,15,0,0,4,Yes,12,Normal
BKG09720,09-10-2024,22-11-2024,44,Hotel,Domestic,Business,Mumbai,Chennai,App,NetBanking,6757,10,0,0,3,No,21,Normal
BKG09721,24-06-2024,19-09-2024,87,Flight,Domestic,Family,Delhi,Hyderabad,Website,Credit Card,9398,20,0,0,5,No,15,Normal
BKG09722,19-10-2025,14-11-2025,26,Hotel,International,Family,Delhi,London,App,UPI,12598.2,15,0,0,5,Yes,20,Normal
BKG09723,31-01-2024,24-04-2024,84,Flight,International,Business,Hyderabad,Singapore,App,Credit Card,25846.2,5,0,0,3,Yes,21,Normal
BKG09724,02-07-2024,02-08-2024,31,Hotel,International,Family,Delhi,Singapore,Website,UPI,13109.4,5,0,0,3,No,21,Normal
BKG09725,15-08-2024,07-10-2024,53,Flight,International,Family,Mumbai,Dubai,App,Wallet,13343.4,0,0,0,3,Yes,20,Normal
BKG09726,02-09-2024,31-10-2024,59,Holiday Package,International,Family,Delhi,Dubai,Website,Wallet,86841,20,1,80,2,Yes,18,Diwali
BKG09727,25-08-2024,10-10-2024,46,Flight,International,Business,Mumbai,Bangkok,Website,NetBanking,25111.8,10,1,80,3,No,15,Normal
BKG09728,29-10-2025,27-01-2026,90,Train,Domestic,Business,Chennai,Goa,Website,Wallet,4560,20,0,0,5,No,4,Normal
BKG09729,24-06-2024,02-09-2024,70,Train,Domestic,Family,Hyderabad,Chennai,App,Wallet,1231,10,0,0,1,No,18,Normal
BKG09730,16-07-2024,28-09-2024,74,Flight,Domestic,Family,Bangalore,Chennai,Website,NetBanking,14198,15,0,0,1,Yes,9,Normal
BKG09731,24-01-2024,19-04-2024,86,Train,Domestic,Business,Mumbai,Jaipur,Website,Wallet,1850,10,0,0,2,Yes,7,Normal
BKG09732,23-03-2024,19-05-2024,57,Holiday Package,International,Solo,Bangalore,Bangkok,App,Debit Card,90693,0,0,0,5,Yes,9,Christmas
BKG09733,12-01-2025,16-01-2025,4,Hotel,International,Couple,Delhi,Singapore,App,Credit Card,41545.8,20,0,0,3,No,19,Summer
BKG09734,20-08-2024,09-10-2024,50,Holiday Package,International,Business,Hyderabad,Bangkok,Website,UPI,136314,15,0,0,3,No,12,Diwali
BKG09735,17-01-2025,11-04-2025,84,Train,Domestic,Business,Hyderabad,Hyderabad,App,UPI,2487,5,0,0,4,No,0,Christmas
BKG09736,14-12-2025,05-02-2026,53,Holiday Package,International,Family,Bangalore,Dubai,Website,Debit Card,140724,10,0,0,3,Yes,5,Summer
BKG09737,24-08-2025,20-09-2025,27,Holiday Package,Domestic,Business,Bangalore,Chennai,App,UPI,55508,20,0,0,1,Yes,7,Normal
BKG09738,27-02-2025,08-04-2025,40,Hotel,Domestic,Solo,Chennai,Hyderabad,Website,NetBanking,10669,0,0,0,2,Yes,6,Normal
BKG09739,30-05-2025,29-07-2025,60,Hotel,Domestic,Couple,Delhi,Mumbai,App,Wallet,4559,20,0,0,4,No,18,Normal
BKG09740,19-07-2024,09-09-2024,52,Train,Domestic,Solo,Bangalore,Chennai,App,Wallet,2690,20,0,0,2,Yes,12,Diwali
BKG09741,08-04-2025,21-06-2025,74,Holiday Package,Domestic,Family,Mumbai,Mumbai,Website,Wallet,24294,20,0,0,4,Yes,4,Normal
BKG09742,20-09-2024,03-12-2024,74,Flight,International,Solo,Chennai,Bangkok,App,UPI,17343,15,0,0,1,No,21,Normal
BKG09743,25-05-2025,05-08-2025,72,Hotel,International,Solo,Chennai,London,Website,Wallet,39916.8,20,1,80,5,Yes,23,Normal
BKG09744,06-03-2024,19-05-2024,74,Holiday Package,International,Couple,Bangalore,Dubai,App,Debit Card,128993.4,10,0,0,1,No,5,Diwali
BKG09745,19-08-2025,31-10-2025,73,Flight,International,Family,Delhi,Bangkok,App,NetBanking,9817.2,0,0,0,2,No,3,Normal
BKG09746,08-08-2024,31-10-2024,84,Holiday Package,International,Couple,Bangalore,Bangkok,App,NetBanking,72468,15,0,0,5,Yes,22,Normal
BKG09747,18-07-2025,10-08-2025,23,Hotel,Domestic,Solo,Chennai,Hyderabad,App,UPI,13471,15,0,0,5,Yes,22,Normal
BKG09748,16-11-2024,18-12-2024,32,Train,Domestic,Business,Delhi,Bangalore,Website,NetBanking,3675,5,0,0,5,No,22,Diwali
BKG09749,12-09-2024,16-09-2024,4,Flight,Domestic,Business,Chennai,Hyderabad,Website,Credit Card,4615,0,0,0,2,No,9,Normal
BKG09750,29-10-2024,14-12-2024,46,Holiday Package,International,Business,Delhi,London,Website,Debit Card,36883.8,0,1,80,1,No,0,Normal
BKG09751,17-02-2024,22-04-2024,65,Flight,International,Couple,Chennai,London,App,Credit Card,18738,15,0,0,3,Yes,10,Normal
BKG09752,20-01-2024,03-02-2024,14,Flight,International,Family,Mumbai,Dubai,App,UPI,19344.6,0,0,0,2,No,4,Normal
BKG09753,06-07-2025,02-09-2025,58,Hotel,Domestic,Business,Mumbai,Goa,Website,Credit Card,20719,0,0,0,2,Yes,9,Normal
BKG09754,01-05-2024,25-05-2024,24,Train,International,Solo,Delhi,Dubai,App,Debit Card,5734.8,10,0,0,5,No,6,Diwali
BKG09755,14-04-2024,15-05-2024,31,Flight,Domestic,Couple,Chennai,Mumbai,Website,Wallet,4512,10,0,0,4,No,8,Christmas
BKG09756,26-10-2025,08-01-2026,74,Hotel,Domestic,Solo,Hyderabad,Hyderabad,App,Debit Card,24298,5,0,0,1,Yes,21,Normal
BKG09757,25-12-2024,11-01-2025,17,Flight,Domestic,Couple,Bangalore,Hyderabad,Website,Debit Card,9582,10,0,0,2,Yes,11,Normal
BKG09758,30-10-2024,13-12-2024,44,Hotel,Domestic,Business,Hyderabad,Chennai,App,Credit Card,22959,15,1,80,5,Yes,18,Normal
BKG09759,10-07-2024,11-07-2024,1,Hotel,Domestic,Family,Hyderabad,Goa,App,UPI,23524,20,0,0,2,No,1,Normal
BKG09760,02-11-2024,10-11-2024,8,Hotel,International,Family,Chennai,Singapore,Website,NetBanking,5464.8,10,0,0,5,Yes,9,Normal
BKG09761,30-06-2024,30-07-2024,30,Hotel,Domestic,Business,Mumbai,Chennai,App,Wallet,22046,20,1,80,2,No,23,Normal
BKG09762,16-05-2024,18-06-2024,33,Flight,Domestic,Business,Chennai,Jaipur,Website,NetBanking,5507,10,0,0,2,No,20,Normal
BKG09763,05-01-2025,26-02-2025,52,Hotel,International,Solo,Bangalore,Singapore,App,Wallet,13206.6,0,1,80,3,Yes,17,Summer
BKG09764,13-05-2024,07-08-2024,86,Train,International,Business,Delhi,Dubai,Website,Wallet,5900.4,0,1,80,3,Yes,2,Normal
BKG09765,29-12-2025,08-01-2026,10,Hotel,International,Business,Delhi,Singapore,App,Credit Card,19098,20,1,80,2,Yes,2,Normal
BKG09766,06-07-2025,29-09-2025,85,Flight,International,Couple,Chennai,London,Website,Debit Card,21130.2,10,0,0,2,No,14,Summer
BKG09767,20-09-2024,21-11-2024,62,Holiday Package,International,Business,Delhi,Dubai,App,Credit Card,70819.2,0,0,0,4,Yes,11,Diwali
BKG09768,14-05-2024,21-07-2024,68,Hotel,International,Couple,Chennai,London,App,UPI,38673,15,0,0,4,Yes,18,Diwali
BKG09769,25-09-2025,01-12-2025,67,Holiday Package,Domestic,Business,Mumbai,Chennai,App,Wallet,52087,0,1,80,2,No,5,Normal
BKG09770,22-03-2025,22-04-2025,31,Flight,International,Business,Chennai,Dubai,Website,Debit Card,21204,0,0,0,1,Yes,4,Summer
BKG09771,16-08-2025,28-09-2025,43,Train,International,Business,Mumbai,Singapore,App,Wallet,7893,0,0,0,4,No,11,Christmas
BKG09772,01-08-2025,19-08-2025,18,Hotel,International,Business,Mumbai,London,App,Credit Card,8947.8,5,0,0,2,No,20,Normal
BKG09773,27-04-2024,23-05-2024,26,Hotel,International,Couple,Delhi,Dubai,Website,Debit Card,29995.2,5,0,0,4,No,3,Normal
BKG09774,19-12-2025,13-02-2026,56,Flight,International,Solo,Mumbai,Singapore,App,UPI,10411.2,10,0,0,1,No,1,Normal
